tmdb_id,title,description,poster,popularity,genres,rating,rating_count,release_date
635302,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,"Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,1380.001,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",6.1,64,2020-10-16
531219,Roald Dahl's The Witches,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",/betExZlgK0l7CZ9CsCBVcwO1OjL.jpg,1661.695,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",7.0,612,2020-10-26
724989,Hard Kill,"The work of billionaire tech CEO Donovan Chalmers is so valuable that he hires mercenaries to protect it, and a terrorist group kidnaps his daughter just to get it.",/ugZW8ocsrfgI95pnQ7wrmKDxIe.jpg,1732.713,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",5.0,113,2020-10-23
528085,2067,"A lowly utility worker is called to the future by a mysterious radio signal, he must leave his dying wife to embark on a journey that will force him to face his deepest fears in an attempt to change the fabric of reality and save humankind from its greatest environmental crisis yet.",/7D430eqZj8y3oVkLFfsWXGRcpEG.jpg,1286.086,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",4.9,293,2020-10-01
741074,Once Upon a Snowman,"The previously untold origins of Olaf, the innocent and insightful, summer-loving snowman are revealed as we follow Olaf’s first steps as he comes to life and searches for his identity in the snowy mountains outside Arendelle.",/hddzYJtfYYeMDOQVcH58n8m1W3A.jpg,1075.075,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",7.3,126,2020-10-23
741067,Welcome to Sudden Death,"Jesse Freeman is a former special forces officer and explosives expert now working a regular job as a security guard in a state-of-the-art basketball arena. Trouble erupts when a tech-savvy cadre of terrorists kidnap the team's owner and Jesse's daughter during opening night. Facing a ticking clock and impossible odds, it's up to Jesse to not only save them but also a full house of fans in this highly charged action thriller.",/elZ6JCzSEvFOq4gNjNeZsnRFsvj.jpg,903.538,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",6.3,152,2020-09-29
560050,Over the Moon,A girl builds a rocket to travel to the moon in hopes of meeting the legendary Moon Goddess.,/lQfdytwN7eh0tXWjIiMceFdBBvD.jpg,796.405,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",7.7,356,2020-10-16
497582,Enola Holmes,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",/riYInlsq2kf1AWoGm80JQW5dLKp.jpg,800.607,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",7.5,2519,2020-09-23
740985,Borat Subsequent Moviefilm,"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.",/6agKYU5IQFpuDyUYPu39w7UCRrJ.jpg,681.016,"[{'id': 35, 'name': 'Comedy'}]",6.7,807,2020-10-23
581392,Peninsula,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,/sy6DvAu72kjoseZEjocnm2ZZ09i.jpg,744.918,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",7.0,738,2020-07-15
337401,Mulan,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",/aKx1ARwG55zZ0GpRvU2WrGrCG9o.jpg,657.875,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",7.2,2820,2020-09-04
694919,Money Plane,A professional thief with $40 million in debt and his family's life on the line must commit one final heist - rob a futuristic airborne casino filled with the world's most dangerous criminals.,/6CoRTJTmijhBLJTUNoVSUNxZMEI.jpg,645.159,"[{'id': 28, 'name': 'Action'}]",5.9,176,2020-09-29
539885,Ava,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,/qzA87Wf4jo1h8JMk9GilyIYvwsA.jpg,582.577,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",5.7,597,2020-07-02
400160,The SpongeBob Movie: Sponge on the Run,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg,1560.835,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",8.3,1120,2020-08-14
677638,We Bare Bears: The Movie,"When Grizz, Panda, and Ice Bear's love of food trucks and viral videos get out of hand, the brothers are chased away from their home and embark on a trip to Canada, where they can live in peace.",/kPzcvxBwt7kEISB9O4jJEuBn72t.jpg,570.995,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",7.7,488,2020-06-30
601844,Becky,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.,/xqbQtMffXwa3oprse4jiHBMBvdW.jpg,526.037,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",6.3,100,2020-07-23
624963,A Babysitter's Guide to Monster Hunting,"Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",/bkld8Me0WiLWipLORRNfF1yIPHu.jpg,422.452,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",6.2,100,2020-10-14
718444,Rogue,"Battle-hardened O’Hara leads a lively mercenary team of soldiers on a daring mission: rescue hostages from their captors in remote Africa. But as the mission goes awry and the team is stranded, O’Hara’s squad must face a bloody, brutal encounter with a gang of rebels.",/uOw5JD8IlD546feZ6oxbIjvN66P.jpg,479.693,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",5.8,345,2020-08-20
697064,Beckman,"A contract killer, becomes the reverend of a LA church, until a cult leader and his minions kidnap his daughter. Blinded by vengeance, he cuts a bloody path across the city. The only thing that can stop him is his newfound faith.",/z0r3YjyJSLqf6Hz0rbBAnEhNXQ7.jpg,453.911,"[{'id': 28, 'name': 'Action'}]",5.7,24,2020-09-10
499338,I Believe,A 9 year old boy experiences God's power in a supernatural way.,/oAuBztpKuTIHb8nLl6miXIy0Sj9.jpg,219.472,"[{'id': 10751, 'name': 'Family'}]",6.3,36,2017-11-07
660982,American Pie Presents: Girls Rules,"It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.",/xqvX5A24dbIWaeYsMTxxKX5qOfz.jpg,488.34,"[{'id': 35, 'name': 'Comedy'}]",6.2,142,2020-10-06
734309,Santana,Two brothers — one a narcotics agent and the other a general — finally discover the identity of the drug lord who murdered their parents decades ago. They may kill each other before capturing the bad guys.,/9Rj8l6gElLpRL7Kj17iZhrT5Zuw.jpg,484.959,"[{'id': 28, 'name': 'Action'}]",5.5,154,2020-08-28
606234,Archive,"2038: George Almore is working on a true human-equivalent AI, and his latest prototype is almost ready. This sensitive phase is also the riskiest as he has a goal that must be hidden at all costs—being reunited with his dead wife.",/eDnHgozW8vfOaLHzfpHluf1GZCW.jpg,402.084,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",5.8,165,2020-08-13
671039,Rogue City,"Caught in the crosshairs of police corruption and Marseille’s warring gangs, a loyal cop must protect his squad by taking matters into his own hands.",/9HT9982bzgN5on1sLRmc1GMn6ZC.jpg,1158.648,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",6.4,142,2020-10-30
634244,Heavenquest: A Pilgrim's Progress,"Inspired by the 1678 novel The Pilgrim's Progress and an imagined prequel to Bunyan's original writings.  A regal man named Vangel is thrust on a journey against his will when he is suddenly and mysteriously arrested.  Injured and lost after escaping the dark king’s men, Vangel begins to have strange dreams and visions of a mysterious woman in white calling him from the unknown territory of the North.  Armed with a book called “The Record of the Ancients” that he receives from a wise sage named Elder, Vangel embarks on an adventure that takes him through treacherous mountain range, unending deserts, the Lake of Doubts, and the Forest of No Return.  Along the way, travel companions share about a fabled good king and his son in the North if he can make it there alive.",/cLDPLia17AwMqSaRHccyAlInkch.jpg,430.504,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",6.8,22,2020-07-13
590223,Love and Monsters,"Seven years after the Monsterpocalypse, Joel Dawson, along with the rest of humanity, has been living underground ever since giant creatures took control of the land. After reconnecting over radio with his high school girlfriend Aimee, who is now 80 miles away at a coastal colony, Joel begins to fall for her again. As Joel realizes that there’s nothing left for him underground, he decides against all logic to venture out to Aimee, despite all the dangerous monsters that stand in his way.",/r4Lm1XKP0VsTgHX4LG4syAwYA2I.jpg,366.019,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",7.6,323,2020-10-16
475430,Artemis Fowl,Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.,/tI8ocADh22GtQFV28vGHaBZVb0U.jpg,403.042,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}]",5.8,924,2020-06-12
721656,Happy Halloween Scooby-Doo!,"Scooby-Doo and the gang team up with their pals, Bill Nye The Science Guy and Elvira Mistress of the Dark, to solve this mystery of gigantic proportions and save Crystal Cove!",/5aL71e0XBgHZ6zdWcWeuEhwD2Gw.jpg,426.397,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",8.1,73,2020-10-06
635237,Arthur & Merlin: Knights of Camelot,King Arthur returns home after fighting the Roman Empire. His illegitimate son has corrupted the throne of Camelot and King Arthur must reunite with the wizard Merlin and the Knights of the Round Table to fight to get back his crown.,/chGTXsvn53XvEnvsJ9ZD9eiYKx9.jpg,376.326,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",6.1,41,2020-05-28
605116,Project Power,"An ex-soldier, a teen and a cop collide in New Orleans as they hunt for the source behind a dangerous new pill that grants users temporary superpowers.",/TnOeov4w0sTtV2gqICqIxVi74V.jpg,407.21,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",6.6,1557,2020-08-14
630566,Clouds,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",/2YvT3pdGngzpbAuxamTz4ZlabnT.jpg,468.967,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8.3,247,2020-10-09
615665,Holidate,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",/lAaJc9842RDVrjvR3OLPMTeHkiA.jpg,319.216,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",7.3,546,2020-10-28
531499,The Tax Collector,David Cuevas is a family man who works as a gangland tax collector for high ranking Los Angeles gang members. He makes collections across the city with his partner Creeper making sure people pay up or will see retaliation. An old threat returns to Los Angeles that puts everything David loves in harm’s way.,/3eg0kGC2Xh0vhydJHO37Sp4cmMt.jpg,412.803,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.0,171,2020-08-07
438396,Unknown Origins,"In Madrid, Spain, a mysterious serial killer ruthlessly murders his victims by recreating the first appearance of several comic book superheroes. Cosme, a veteran police inspector who is about to retire, works on the case along with the tormented inspector David Valentín and his own son Jorge Elías, a nerdy young man who owns a comic book store.",/vJHSParlylICnI7DuuI54nfTPRR.jpg,385.373,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.2,229,2020-08-28
621870,Secret Society of Second Born Royals,"Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.",/xOmGTJtBgRVSAF4S5dZEUqHqyy5.jpg,326.92,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",7.0,206,2020-09-25
613504,After We Collided,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,772.708,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",7.4,1674,2020-09-02
722603,Battlefield 2025,"Weekend campers, an escaped convict, young lovers and a police officer experience a night of terror when a hostile visitor from another world descends on a small Arizona town.",/w6e0XZreiyW4mGlLRHEG8ipff7b.jpg,358.125,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",5.8,78,2020-07-07
514207,Invasion,"After the fall of the alien ship, it took three years. The catastrophe turned the girl's life from Chertanovo and forever changed our view of the universe. It seems that this was the biggest test for all of us. But mankind does not yet know that very soon he will have to experience a new meeting.",/dqKqzcdhtJwOhjqe89RTURqILtl.jpg,340.7,"[{'id': 878, 'name': 'Science Fiction'}]",7.0,415,2020-01-01
721452,One Night in Bangkok,"A hit man named Kai flies into Bangkok, gets a gun, and orders a cab. He offers a professional female driver big money to be his all-night driver. But when she realizes Kai is committing brutal murders at each stop, it's too late to walk away. Meanwhile, an offbeat police detective races to decode the string of slayings before more blood is spilled.",/i4kPwXPlM1iy8Jf3S1uuLuwqQAV.jpg,372.887,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",7.2,117,2020-08-25
594328,Phineas and Ferb The Movie: Candace Against the Universe,"Phineas and Ferb travel across the galaxy to rescue their older sister Candace, who has been abducted by aliens and taken to a utopia in a far-off planet, free of her pesky little brothers.",/n6hptKS7Y0ZjkYwbqKOK3jz9XAC.jpg,346.72,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",7.3,138,2020-08-28
283366,Miss Peregrine's Home for Peculiar Children,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,/tzYkC0vqX8Dokuwynhz1lnWWgWT.jpg,183.773,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",6.7,7537,2016-09-28
446893,Trolls World Tour,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",/7W0G3YECgDAfnuiHG91r8WqgIOe.jpg,341.851,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10402, 'name': 'Music'}]",7.5,1275,2020-03-12
425001,The War with Grandpa,"Sixth-grader Peter is pretty much your average kid—he likes gaming, hanging with his friends and his beloved pair of Air Jordans. But when his recently widowed grandfather Ed moves in with Peter’s family, the boy is forced to give up his most prized possession of all, his bedroom. Unwilling to let such an injustice stand, Peter devises a series of increasingly elaborate pranks to drive out the interloper, but Grandpa Ed won’t go without a fight.",/ltyARDw2EFXZ2H2ERnlEctXPioP.jpg,290.493,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",6.0,113,2020-08-27
756278,Haunting of the Mary Celeste,"Rachel, a concerned researcher, and her team have set out to sea to prove that the disappearance of a family and crew from a merchant ship was for reasons having to do with the supernatural. Her theory that those on the Mary Celeste vanished into a ""rift"" between dimensions proves true as the boat breaks down and her crew begins to vanish one by one.",/csTraKglBdSeU9bLMaw9e20hEIN.jpg,304.412,"[{'id': 27, 'name': 'Horror'}]",5.7,3,2020-10-23
38700,Bad Boys for Life,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,318.033,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",7.3,5496,2020-01-15
726739,Cats & Dogs 3: Paws Unite,"It's been ten years since the creation of the Great Truce, an elaborate joint-species surveillance system designed and monitored by cats and dogs to keep the peace when conflicts arise. But when a tech-savvy villain hacks into wireless networks to use frequencies only heard by cats and dogs, he manipulates them into conflict and the worldwide battle between cats and dogs is BACK ON. Now, a team of inexperienced and untested agents will have to use their old-school animal instincts to restore order and peace between cats and dogs everywhere.",/4BgSWFMW2MJ0dT5metLzsRWO7IJ.jpg,269.295,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",6.5,95,2020-10-02
595149,Death of Me,"A couple on holiday on a remote South Pacific island awaken one morning with a hang over and no recollection of what transpired. When playing back a video of the previous night, they see they participated in a local ritual that somehow ends with him murdering her.",/8F9xUvb1JMWUMkFV2Yq3aiueAbq.jpg,254.085,"[{'id': 27, 'name': 'Horror'}]",5.6,46,2020-10-02
454626,Sonic the Hedgehog,"Based on the global blockbuster videogame franchise from Sega, Sonic the Hedgehog tells the story of the world’s speediest hedgehog as he embraces his new home on Earth. In this live-action adventure comedy, Sonic and his new best friend team up to defend the planet from the evil genius Dr. Robotnik and his plans for world domination.",/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,292.31,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",7.5,6055,2020-02-12
509635,Alone,"A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",/n9OzZmPMnVrV0cMQ7amX0DtBkQH.jpg,289.407,"[{'id': 53, 'name': 'Thriller'}]",6.2,95,2020-09-10
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",/h4VB6m0RwcicVEZvzftYZyKXs6K.jpg,297.865,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",7.2,6247,2020-02-05
475557,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,313.628,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",8.2,15450,2019-10-02
603119,The Silencing,A reformed hunter becomes involved in a deadly game of cat and mouse when he and the local sheriff set out to track a vicious killer who may have kidnapped his daughter years ago.,/dnN1ncxEOO1TY0gYL2FWxJqlhlL.jpg,276.695,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",6.6,156,2020-07-18
493065,Cut Throat City,"Four boyhood friends return to New Orleans’ Lower Ninth Ward after Hurricane Katrina, to find their home decimated and prospects for work swept away. Turning to a local gangster for employment, the crew is hired to pull off a daring casino heist, right in the heart of the city.",/a2Dcje3NkmySevZo5hVCfPaxqdL.jpg,271.144,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.0,22,2020-07-31
516486,Greyhound,"A first-time captain leads a convoy of allied ships carrying thousands of soldiers across the treacherous waters of the “Black Pit” to the front lines of WW2. With no air cover protection for 5 days, the captain and his convoy must battle the surrounding enemy Nazi U-boats in order to give the allies a chance to win the war.",/kjMbDciooTbJPofVXgAoFjfX8Of.jpg,282.891,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",7.4,1331,2020-07-10
746957,You've Got This,An ad creative and a successful exec have a great marriage — until he wants to be a dad just as her star is rising. Then he brings someone new home.,/v230KtHmd261EA4OSMMSC2TCiA8.jpg,263.855,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",8.2,164,2020-10-02
385103,Scoob!,"In Scooby-Doo’s greatest adventure yet, see the never-before told story of how lifelong friends Scooby and Shaggy first met and how they joined forces with young detectives Fred, Velma, and Daphne to form the famous Mystery Inc. Now, with hundreds of cases solved, Scooby and the gang face their biggest, toughest mystery ever: an evil plot to unleash the ghost dog Cerberus upon the world. As they race to stop this global “dogpocalypse,” the gang discovers that Scooby has a secret legacy and an epic destiny greater than anyone ever imagined.",/jHo2M1OiH9Re33jYtUQdfzPeUkx.jpg,289.212,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",7.4,853,2020-07-08
709642,Vampire Virus,"A young woman contracts a deadly virus after an unusual sexual encounter, and soon develops a taste for human blood.",/mfP8YFMSzmvyeR1l6bJv3hCmMn7.jpg,244.455,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",4.2,5,2020-06-27
732359,Sarah Cooper: Everything's Fine,"Comedian and Trump lip-synching sensation Sarah Cooper tackles politics, race and other light topics in a sketch special packed with celebrity guests.",/j8EiCcV55YBysJJaHSf6YZWxtCX.jpg,221.317,"[{'id': 35, 'name': 'Comedy'}]",5.9,7,2020-10-27
330457,Frozen II,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",/qXsndsv3WOoxszmdlvTWeY688eK.jpg,285.416,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",7.3,6385,2019-11-20
592350,My Hero Academia: Heroes Rising,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation … until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",/zGVbrulkupqpbwgiNedkJPyQum4.jpg,285.703,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",8.5,468,2019-12-20
547016,The Old Guard,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,/cjr4NWURcVN3gW5FlHeabgBHLrY.jpg,274.157,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",7.3,2278,2020-07-10
340102,The New Mutants,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",/xrI4EnZWftpo1B7tTvlMUXVOikd.jpg,672.384,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 12, 'name': 'Adventure'}]",6.3,539,2020-08-26
671583,Upside-Down Magic,"Nory and her best friend Reina enter the Sage Academy for Magical Studies, where Nory’s unconventional powers land her in a class for those with wonky, or “upside-down,” magic. Undaunted, Nory sets out to prove that that upside-down magic can be just as powerful as right-side-up.",/r2MfnMmFzGvRvjGVLIuyx3R16a6.jpg,261.39,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]",7.9,49,2020-07-31
692969,Cadaver,"In the aftermath of a nuclear disaster, a starving family find hope in a charismatic hotel owner. Lured by the prospect of a free dinner, they discover that the evening's entertainment blurs the lines between performance and reality. Will they wind up the spectators or the spectacle?",/bo94ZQ0SlFRHL3fGPHNBYQDlnhl.jpg,212.754,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5.5,172,2020-10-22
489326,Mortal,A young boy must discover the origins of his extraordinary powers before he is captured by authorities hell-bent on condemning him for an accidental murder.,/aVbqhqYtlxwEGihTEhewZAgDOCX.jpg,235.161,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",6.5,188,2020-02-28
283566,Evangelion: 3.0+1.0 Thrice Upon a Time,,/q034rbTWteRNA8sMSc2YjegmiUx.jpg,276.609,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,0,2021-01-23
632618,The Crimes That Bind,"When her son is accused of raping and trying to murder his ex-wife, Alicia embarks on a journey that will change her life forever.",/sDi6wKgECUjDug2gn4uODSqZ3yC.jpg,239.901,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.5,121,2020-08-20
